0	0	100.000000		0	0	0.000000	
1	0	100.000000		1	0	0.000000	
2	0	100.000000		2	0	0.000000	
3	0	100.000000		3	0	0.000000	
4	0	100.000000		4	0	0.000000	
5	0	100.000000		5	0	0.000000	
6	0	100.000000		6	0	0.000000	
7	0	100.000000		7	0	0.000000	
8	0	100.000000		8	0	0.000000	
9	0	100.000000		9	0	0.000000	
10	0	100.000000		10	0	0.000000	
11	0	100.000000		11	0	0.000000	
12	0	100.000000		12	0	0.000000	
13	0	100.000000		13	0	0.000000	
14	0	100.000000		14	0	0.000000	
15	0	100.000000		15	0	0.000000	
16	0	100.000000		16	0	0.000000	
17	0	100.000000		17	0	0.000000	
18	0	100.000000		18	0	0.000000	
19	0	100.000000		19	0	0.000000	
20	0	100.000000		20	0	0.000000	
21	0	100.000000		21	0	0.000000	
22	0	100.000000		22	0	0.000000	
23	0	100.000000		23	0	0.000000	
24	0	100.000000		24	0	0.000000	
25	0	100.000000		25	0	0.000000	
26	0	100.000000		26	0	0.000000	
27	0	100.000000		27	0	0.000000	
28	0	100.000000		28	0	0.000000	
29	0	100.000000		29	0	0.000000	
30	0	100.000000		30	0	0.000000	
31	0	100.000000		31	0	0.000000	
32	0	100.000000		32	0	0.000000	
33	0	100.000000		33	0	0.000000	
34	0	100.000000		34	0	0.000000	
35	0	100.000000		35	0	0.000000	
36	0	100.000000		36	0	0.000000	
37	0	100.000000		37	0	0.000000	
38	0	100.000000		38	0	0.000000	
39	0	100.000000		39	0	0.000000	
40	0	100.000000		40	0	0.000000	
41	0	100.000000		41	0	0.000000	
42	0	100.000000		42	0	0.000000	
43	0	100.000000		43	0	0.000000	
44	0	100.000000		44	0	0.000000	
45	0	100.000000		45	0	0.000000	
46	0	100.000000		46	0	0.000000	
47	0	100.000000		47	0	0.000000	
48	0	100.000000		48	0	0.000000	
49	0	100.000000		49	0	0.000000	
50	0	100.000000		50	0	0.000000	
51	0	100.000000		51	0	0.000000	
52	0	100.000000		52	0	0.000000	
53	0	100.000000		53	0	0.000000	
54	0	100.000000		54	0	0.000000	
55	0	100.000000		55	0	0.000000	
56	0	100.000000		56	0	0.000000	
57	0	100.000000		57	0	0.000000	
58	0	100.000000		58	0	0.000000	
59	0	100.000000		59	0	0.000000	
60	0	100.000000		60	0	0.000000	
61	0	100.000000		61	0	0.000000	
62	0	100.000000		62	0	0.000000	
63	0	100.000000		63	0	0.000000	
64	0	100.000000		64	0	0.000000	
65	0	100.000000		65	0	0.000000	
66	0	100.000000		66	0	0.000000	
67	0	100.000000		67	0	0.000000	
68	0	100.000000		68	0	0.000000	
69	0	100.000000		69	0	0.000000	
70	0	100.000000		70	0	0.000000	
71	0	100.000000		71	0	0.000000	
72	0	100.000000		72	0	0.000000	
73	0	100.000000		73	0	0.000000	
74	0	100.000000		74	0	0.000000	
75	0	100.000000		75	0	0.000000	
76	0	100.000000		76	0	0.000000	
77	0	100.000000		77	0	0.000000	
78	0	100.000000		78	0	0.000000	
79	0	100.000000		79	0	0.000000	
80	0	100.000000		80	0	0.000000	
81	0	100.000000		81	0	0.000000	
82	0	100.000000		82	0	0.000000	
83	0	100.000000		83	0	0.000000	
84	0	100.000000		84	0	0.000000	
85	0	100.000000		85	0	0.000000	
86	0	100.000000		86	0	0.000000	
87	0	100.000000		87	0	0.000000	
88	0	100.000000		88	0	0.000000	
89	0	100.000000		89	0	0.000000	
90	0	100.000000		90	0	0.000000	
91	0	100.000000		91	0	0.000000	
92	0	100.000000		92	0	0.000000	
93	0	100.000000		93	0	0.000000	
94	0	100.000000		94	0	0.000000	
95	0	100.000000		95	0	0.000000	
96	0	100.000000		96	0	0.000000	
97	0	100.000000		97	0	0.000000	
98	0	100.000000		98	0	0.000000	
99	0	100.000000		99	0	0.000000	
100	0	100.000000		100	0	0.000000	
101	0	100.000000		101	0	0.000000	
102	0	100.000000		102	0	0.000000	
103	0	100.000000		103	0	0.000000	
104	0	100.000000		104	0	0.000000	
105	0	100.000000		105	0	0.000000	
106	0	100.000000		106	0	0.000000	
107	0	100.000000		107	0	0.000000	
108	0	100.000000		108	0	0.000000	
109	0	100.000000		109	0	0.000000	
110	0	100.000000		110	0	0.000000	
111	0	100.000000		111	0	0.000000	
112	0	100.000000		112	0	0.000000	
113	0	100.000000		113	0	0.000000	
114	0	100.000000		114	0	0.000000	
115	0	100.000000		115	0	0.000000	
116	0	100.000000		116	0	0.000000	
117	0	100.000000		117	0	0.000000	
118	0	100.000000		118	0	0.000000	
119	0	100.000000		119	0	0.000000	
120	0	100.000000		120	0	0.000000	
121	0	100.000000		121	0	0.000000	
122	0	100.000000		122	0	0.000000	
123	0	100.000000		123	0	0.000000	
124	0	100.000000		124	0	0.000000	
125	0	100.000000		125	0	0.000000	
126	0	100.000000		126	0	0.000000	
127	0	100.000000		127	0	0.000000	
128	0	100.000000		128	0	0.000000	
129	0	100.000000		129	0	0.000000	
130	0	100.000000		130	0	0.000000	
131	0	100.000000		131	0	0.000000	
132	0	100.000000		132	0	0.000000	
133	0	100.000000		133	0	0.000000	
134	0	100.000000		134	0	0.000000	
135	0	100.000000		135	0	0.000000	
136	0	100.000000		136	0	0.000000	
137	0	100.000000		137	0	0.000000	
138	0	100.000000		138	0	0.000000	
139	0	100.000000		139	0	0.000000	
140	0	100.000000		140	0	0.000000	
141	0	100.000000		141	0	0.000000	
142	0	100.000000		142	0	0.000000	
143	0	100.000000		143	0	0.000000	
144	0	100.000000		144	0	0.000000	
145	0	100.000000		145	0	0.000000	
146	0	100.000000		146	0	0.000000	
147	0	100.000000		147	0	0.000000	
148	0	100.000000		148	0	0.000000	
149	0	100.000000		149	0	0.000000	
150	0	100.000000		150	0	0.000000	
151	0	100.000000		151	0	0.000000	
152	0	100.000000		152	0	0.000000	
153	0	100.000000		153	0	0.000000	
154	0	100.000000		154	0	0.000000	
155	0	100.000000		155	0	0.000000	
156	0	100.000000		156	0	0.000000	
157	0	100.000000		157	0	0.000000	
158	0	100.000000		158	0	0.000000	
159	0	100.000000		159	0	0.000000	
160	0	100.000000		160	0	0.000000	
161	0	100.000000		161	0	0.000000	
162	0	100.000000		162	0	0.000000	
163	0	100.000000		163	0	0.000000	
164	0	100.000000		164	0	0.000000	
165	0	100.000000		165	0	0.000000	
166	0	100.000000		166	0	0.000000	
167	0	100.000000		167	0	0.000000	
168	0	100.000000		168	0	0.000000	
169	0	100.000000		169	0	0.000000	
170	0	100.000000		170	0	0.000000	
171	0	100.000000		171	0	0.000000	
172	0	100.000000		172	0	0.000000	
173	0	100.000000		173	0	0.000000	
174	0	100.000000		174	0	0.000000	
175	0	100.000000		175	0	0.000000	
176	0	100.000000		176	0	0.000000	
177	0	100.000000		177	0	0.000000	
178	0	100.000000		178	0	0.000000	
179	0	100.000000		179	0	0.000000	
180	0	100.000000		180	0	0.000000	
181	0	100.000000		181	0	0.000000	
182	0	100.000000		182	0	0.000000	
183	0	100.000000		183	0	0.000000	
184	0	100.000000		184	0	0.000000	
185	0	100.000000		185	0	0.000000	
186	0	100.000000		186	0	0.000000	
187	0	100.000000		187	0	0.000000	
188	0	100.000000		188	0	0.000000	
189	0	100.000000		189	0	0.000000	
190	0	100.000000		190	0	0.000000	
191	0	100.000000		191	0	0.000000	
192	0	100.000000		192	0	0.000000	
193	0	100.000000		193	0	0.000000	
194	0	100.000000		194	0	0.000000	
195	0	100.000000		195	0	0.000000	
196	0	100.000000		196	0	0.000000	
197	0	100.000000		197	0	0.000000	
198	0	100.000000		198	0	0.000000	
199	0	100.000000		199	0	0.000000	
200	0	100.000000		200	0	0.000000	
201	0	100.000000		201	0	0.000000	
202	0	100.000000		202	0	0.000000	
203	0	100.000000		203	0	0.000000	
204	0	100.000000		204	0	0.000000	
205	0	100.000000		205	0	0.000000	
206	0	100.000000		206	0	0.000000	
207	0	100.000000		207	0	0.000000	
208	0	100.000000		208	0	0.000000	
209	0	100.000000		209	0	0.000000	
210	0	100.000000		210	0	0.000000	
211	0	100.000000		211	0	0.000000	
212	0	100.000000		212	0	0.000000	
213	0	100.000000		213	0	0.000000	
214	0	100.000000		214	0	0.000000	
215	0	100.000000		215	0	0.000000	
216	0	100.000000		216	0	0.000000	
217	0	100.000000		217	0	0.000000	
218	0	100.000000		218	0	0.000000	
219	0	100.000000		219	0	0.000000	
220	0	100.000000		220	0	0.000000	
221	0	100.000000		221	0	0.000000	
222	0	100.000000		222	0	0.000000	
223	0	100.000000		223	0	0.000000	
224	0	100.000000		224	0	0.000000	
225	0	100.000000		225	0	0.000000	
226	0	100.000000		226	0	0.000000	
227	0	100.000000		227	0	0.000000	
228	0	100.000000		228	0	0.000000	
229	0	100.000000		229	0	0.000000	
230	0	100.000000		230	0	0.000000	
231	0	100.000000		231	0	0.000000	
232	0	100.000000		232	0	0.000000	
233	0	100.000000		233	0	0.000000	
234	0	100.000000		234	0	0.000000	
235	0	100.000000		235	0	0.000000	
236	0	100.000000		236	0	0.000000	
237	0	100.000000		237	0	0.000000	
238	0	100.000000		238	0	0.000000	
239	0	100.000000		239	0	0.000000	
240	0	100.000000		240	0	0.000000	
241	0	100.000000		241	0	0.000000	
242	0	100.000000		242	0	0.000000	
243	0	100.000000		243	0	0.000000	
244	0	100.000000		244	0	0.000000	
